genotype	PB2	PB1	PA	NP	NAseg	MP	NS	x	name	label_name	Newgenotype
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585864|Avian|H5N1|2022.74|Europe|A/chicken/England/123975/2022	A/chicken/England/123975/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585865|Avian|H5N1|2022.745|Europe|A/chicken/England/124798/2022	A/chicken/England/124798/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585880|Avian|H5N1|2022.753|Europe|A/chicken/England/125420/2022	A/chicken/England/125420/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585881|Avian|H5N1|2022.756|Europe|A/chicken/England/130482/2022	A/chicken/England/130482/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585882|Avian|H5N1|2022.778|Europe|A/chicken/England/131142/2022	A/chicken/England/131142/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585883|Avian|H5N1|2022.781|Europe|A/chicken/England/131258/2022	A/chicken/England/131258/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585884|Avian|H5N1|2022.781|Europe|A/chicken/England/131916/2022	A/chicken/England/131916/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585885|Avian|H5N1|2022.784|Europe|A/chicken/England/132529/2022	A/chicken/England/132529/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585886|Avian|H5N1|2022.789|Europe|A/chicken/England/133051/2022	A/chicken/England/133051/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_17971997|Feline|H5N1|2023.482|Europe|A/domestic_cat/Poland/H277-W1/2023_H5N1_	A/domestic_cat/Poland/H277-W1/2023_H5N1__{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_17971998|Feline|H5N1|2023.482|Europe|A/domestic_cat/Poland/H264-G/2023_H5N1_	A/domestic_cat/Poland/H264-G/2023_H5N1__{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585891|Avian|H5N1|2022.792|Europe|A/domestic_goose/England/120019/2022	A/domestic_goose/England/120019/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585892|Avian|H5N1|2022.721|Europe|A/domestic_goose/England/125128/2022	A/domestic_goose/England/125128/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585893|Avian|H5N1|2022.753|Europe|A/domestic_goose/England/125496/2022	A/domestic_goose/England/125496/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585894|Avian|H5N1|2022.753|Europe|A/domestic_goose/England/131992/2022	A/domestic_goose/England/131992/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585895|Avian|H5N1|2022.784|Europe|A/domestic_goose/England/132400/2022	A/domestic_goose/England/132400/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585896|Avian|H5N1|2022.696|Europe|A/greylag_goose/England/125886/2022	A/greylag_goose/England/125886/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585897|Avian|H5N1|2022.753|Europe|A/greylag_goose/England/312865/2022	A/greylag_goose/England/312865/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585898|Avian|H5N1|2022.753|Europe|A/greylag_goose/Wales/122829/2022	A/greylag_goose/Wales/122829/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585899|Avian|H5N1|2022.734|Europe|A/greylag_goose/Wales/126264/2022	A/greylag_goose/Wales/126264/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585904|Avian|H5N1|2022.677|Europe|A/pheasant/England/132162/2022	A/pheasant/England/132162/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_16384142|Avian|H5N1|2022.882|Europe|A/Chicken/England/154150/2022	A/Chicken/England/154150/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585906|Avian|H5N1|2022.649|Europe|A/pheasant/England/393437/2022	A/pheasant/England/393437/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13453567|Avian|H5N1|2022.411|Europe|A/turkey/England/081395/2022	A/turkey/England/081395/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13453568|Avian|H5N1|2022.425|Europe|A/turkey/England/081490/2022	A/turkey/England/081490/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585910|Avian|H5N1|2022.786|Europe|A/turkey/England/132460/2022	A/turkey/England/132460/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13300324|Avian|H5N1|2022.4|Europe|A/white_stork/Netherlands/22009973-002/2022	A/white_stork/Netherlands/22009973-002/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585765|Avian|H5N1|2022.77|Europe|A/Turkey/England/128999/2022	A/Turkey/England/128999/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15585839|Avian|H5N1|2022.77|Europe|A/Turkey/England/129035/2022	A/Turkey/England/129035/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13514375|Avian|H5N1|2022.466|Europe|A/Gallus_gallus/Belgium/8092_0002/2022	A/Gallus_gallus/Belgium/8092_0002/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15586109|Avian|H5N1|2022.762|Europe|A/Domestic_Duck/England/128223/2022	A/Domestic_Duck/England/128223/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613219|Avian|H5N1|2022.427|Europe|A/Greylag_Goose/Netherlands/4/2022	A/Greylag_Goose/Netherlands/4/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613220|Avian|H5N1|2022.427|Europe|A/Greylag_Goose/Netherlands/5/2022	A/Greylag_Goose/Netherlands/5/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613221|Avian|H5N1|2022.427|Europe|A/Greylag_Goose/Netherlands/6/2022	A/Greylag_Goose/Netherlands/6/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613222|Avian|H5N1|2022.427|Europe|A/Greylag_Goose/Netherlands/7/2022	A/Greylag_Goose/Netherlands/7/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613223|Avian|H5N1|2022.427|Europe|A/Greylag_Goose/Netherlands/8/2022	A/Greylag_Goose/Netherlands/8/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613224|Avian|H5N1|2022.438|Europe|A/Common_Tern/Netherlands/2/2022	A/Common_Tern/Netherlands/2/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613225|Avian|H5N1|2022.438|Europe|A/Black-headed_gull/Netherlands/7/2022	A/Black-headed_gull/Netherlands/7/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613226|Avian|H5N1|2022.438|Europe|A/Black-headed_gull/Netherlands/8/2022	A/Black-headed_gull/Netherlands/8/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613227|Avian|H5N1|2022.438|Europe|A/Black-headed_gull/Netherlands/9/2022	A/Black-headed_gull/Netherlands/9/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13613229|Avian|H5N1|2022.444|Europe|A/Sandwich_Tern/Netherlands/10/2022	A/Sandwich_Tern/Netherlands/10/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15957830|Avian|H5N1|2022.836|Europe|A/Turkey/England/143717/2022	A/Turkey/England/143717/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13617695|Avian|H5N1|2022.427|Europe|A/sandwich_tern/Netherlands/22010437-002/2022	A/sandwich_tern/Netherlands/22010437-002/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13617696|Avian|H5N1|2022.433|Europe|A/sandwich_tern/Netherlands/22010725-001/2022	A/sandwich_tern/Netherlands/22010725-001/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13617697|Avian|H5N1|2022.447|Europe|A/sandwich_tern/Netherlands/22010737-002/2022	A/sandwich_tern/Netherlands/22010737-002/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13617698|Avian|H5N1|2022.447|Europe|A/sandwich_tern/Netherlands/22010742-002/2022	A/sandwich_tern/Netherlands/22010742-002/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13617699|Avian|H5N1|2022.455|Europe|A/sandwich_tern/Netherlands/22010908-001/2022	A/sandwich_tern/Netherlands/22010908-001/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13617700|Avian|H5N1|2022.455|Europe|A/sandwich_tern/Netherlands/22010908-002/2022	A/sandwich_tern/Netherlands/22010908-002/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778462|Avian|H5N1|2022.458|Europe|A/Lesser_Black-backed_Gull/Netherlands/2/2022	A/Lesser_Black-backed_Gull/Netherlands/2/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778464|Avian|H5N1|2022.463|Europe|A/European_Herring_Gull/Netherlands/4/2022	A/European_Herring_Gull/Netherlands/4/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778467|Avian|H5N1|2022.463|Europe|A/Sandwich_Tern/Netherlands/11/2022	A/Sandwich_Tern/Netherlands/11/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15586135|Avian|H5N1|2022.737|Europe|A/mute_swan/England/253063/2022	A/mute_swan/England/253063/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15586136|Avian|H5N1|2022.753|Europe|A/mute_swan/England/328136/2022	A/mute_swan/England/328136/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_16384176|Avian|H5N1|2022.912|Europe|A/mute_swan/England/119728/2022	A/mute_swan/England/119728/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778475|Avian|H5N1|2022.43|Europe|A/Sandwich_Tern/Netherlands/12/2022	A/Sandwich_Tern/Netherlands/12/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778476|Avian|H5N1|2022.43|Europe|A/Sandwich_Tern/Netherlands/13/2022	A/Sandwich_Tern/Netherlands/13/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778477|Avian|H5N1|2022.455|Europe|A/Common_Tern/Netherlands/8/2022	A/Common_Tern/Netherlands/8/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778478|Avian|H5N1|2022.477|Europe|A/Sandwich_Tern/Netherlands/14/2022	A/Sandwich_Tern/Netherlands/14/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778479|Avian|H5N1|2022.477|Europe|A/Common_Tern/Netherlands/9/2022	A/Common_Tern/Netherlands/9/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778522|Avian|H5N1|2022.477|Europe|A/Sandwich_Tern/Netherlands/15/2022	A/Sandwich_Tern/Netherlands/15/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778523|Avian|H5N1|2022.466|Europe|A/Common_Tern/Netherlands/4/2022	A/Common_Tern/Netherlands/4/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778524|Avian|H5N1|2022.466|Europe|A/Common_Tern/Netherlands/5/2022	A/Common_Tern/Netherlands/5/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778525|Avian|H5N1|2022.466|Europe|A/Common_Tern/Netherlands/6/2022	A/Common_Tern/Netherlands/6/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13778526|Avian|H5N1|2022.466|Europe|A/Common_Tern/Netherlands/7/2022	A/Common_Tern/Netherlands/7/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15957998|Avian|H5N1|2022.871|Europe|A/turkey/England/152353/2022	A/turkey/England/152353/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15958004|Avian|H5N1|2022.871|Europe|A/domestic_duck/England/152473/2022	A/domestic_duck/England/152473/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_16384195|Avian|H5N1|2022.912|Europe|A/mute_swan/England/395870/2022	A/mute_swan/England/395870/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_16384196|Avian|H5N1|2022.912|Europe|A/canada_goose/England/395873/2022	A/canada_goose/England/395873/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13969423|Avian|H5N1|2022.323|Europe|A/Gull/Scotland/060376/2022	A/Gull/Scotland/060376/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15759950|Avian|H5N1|2022.83|Europe|A/Common_Buzzard/Netherlands/2/2022	A/Common_Buzzard/Netherlands/2/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15364790|Avian|H5N1|2022.707|Europe|A/Greylag_Goose/Netherlands/17/2022	A/Greylag_Goose/Netherlands/17/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15759953|Avian|H5N1|2022.814|Europe|A/Mallard/Netherlands/26/2022	A/Mallard/Netherlands/26/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13969427|Avian|H5N1|2022.425|Europe|A/Common_tern/England/248697/2022	A/Common_tern/England/248697/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15812678|Avian|H5N1|2022.756|Europe|A/Anas_platyrhynchos_domesticus/Belgium/11599_0005/2022	A/Anas_platyrhynchos_domesticus/Belgium/11599_0005/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15812864|Avian|H5N1|2022.811|Europe|A/mixed_domestic_Phasianidae/Belgium/12102_0001/2022	A/mixed_domestic_Phasianidae/Belgium/12102_0001/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13990715|Avian|H5N1|2022.315|Europe|A/Cygnus_olor/Spain/1675-1_22VIR6312-14/2022	A/Cygnus_olor/Spain/1675-1_22VIR6312-14/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13990716|Avian|H5N1|2022.4|Europe|A/Rhea/Spain/1950-6_22VIR6312-17/2022	A/Rhea/Spain/1950-6_22VIR6312-17/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13990717|Avian|H5N1|2022.356|Europe|A/Gypaetus_barbatus/Spain/1878-9_22VIR6312-18/2022	A/Gypaetus_barbatus/Spain/1878-9_22VIR6312-18/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13990718|Avian|H5N1|2022.4|Europe|A/Gypaetus_barbatus/Spain/1956-25_22VIR6312-19/2022	A/Gypaetus_barbatus/Spain/1956-25_22VIR6312-19/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13990719|Avian|H5N1|2022.408|Europe|A/Falco_peregrinus/Spain/2010-11_22VIR6312-20/2022	A/Falco_peregrinus/Spain/2010-11_22VIR6312-20/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13990720|Avian|H5N1|2022.416|Europe|A/Anser_anser/Spain/2010-3_22VIR6312-21/2022	A/Anser_anser/Spain/2010-3_22VIR6312-21/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13990740|Avian|H5N1|2022.375|Europe|A/Falco_peregrinus/Spain/1932-1_22VIR6312-45/2022	A/Falco_peregrinus/Spain/1932-1_22VIR6312-45/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_13990741|Avian|H5N1|2022.4|Europe|A/Cygnus_olor/Spain/1950-10_22VIR6312-46/2022	A/Cygnus_olor/Spain/1950-10_22VIR6312-46/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_16196757|Avian|H5N1|2022.907|Europe|A/duck/Cyprus/752-2_22VIR12133-13/2022	A/duck/Cyprus/752-2_22VIR12133-13/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_14064983|Avian|H5N1|2022.504|Europe|A/chicken/Scotland/093091/2022	A/chicken/Scotland/093091/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_14064984|Avian|H5N1|2022.51|Europe|A/chicken/England/093459/2022	A/chicken/England/093459/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_14064985|Avian|H5N1|2022.51|Europe|A/Domestic_goose/England/093469/2022	A/Domestic_goose/England/093469/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15857839|Avian|H5N1|2022.871|Europe|A/chicken/Italy/22VIR11246-6/2022	A/chicken/Italy/22VIR11246-6/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15857840|Avian|H5N1|2022.868|Europe|A/turkey/Italy/22VIR11262-1/2022	A/turkey/Italy/22VIR11262-1/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_16199509|Avian|H5N1|2022.852|Europe|A/chicken/Austria/2514-20_22VIR11382-2/2022	A/chicken/Austria/2514-20_22VIR11382-2/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_16741201|Avian|H5N1|2022.929|Europe|A/duck/France/22P025078/2022	A/duck/France/22P025078/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15857843|Avian|H5N1|2022.852|Europe|A/rural_laying_hen/Italy/22VIR10996-6/2022	A/rural_laying_hen/Italy/22VIR10996-6/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_16741325|Avian|H5N1|2022.926|Europe|A/duck/France/22P025303/2022	A/duck/France/22P025303/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15857845|Avian|H5N1|2022.866|Europe|A/turkey/Italy/22VIR11144-1/2022	A/turkey/Italy/22VIR11144-1/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15857846|Avian|H5N1|2022.836|Europe|A/turkey/Italy/22VIR10627-4/2022	A/turkey/Italy/22VIR10627-4/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15857847|Avian|H5N1|2022.836|Europe|A/rural_chicken/Italy/22VIR10651-4/2022	A/rural_chicken/Italy/22VIR10651-4/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15857848|Avian|H5N1|2022.841|Europe|A/turkey/Italy/22VIR10733-4/2022	A/turkey/Italy/22VIR10733-4/2022_{G1}	G1
G1	2.3.4.4b	2.3.4.4b	2.3.4.4b	2.3.4.4b	N1	2.3.4.4b	2.3.4.4b	633	EPI_ISL_15857849|Avian|H5N1|2022.841|Europe|A/swan/Italy/22VIR10737-10/2022	A/swan/Italy/22VIR10737-10/2022_{G1}	G1
